"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2016","2016",12.7,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2017","2017",13.2,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2018","2018",13.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2019","2019",13.8,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2020","2020",14.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ISL","Iceland","2021","2021",15,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2010","2010",34.8,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2011","2011",28.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2012","2012",28.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2013","2013",25.3,"B; D","Break; Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2014","2014",17.4,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2015","2015",14.6,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2016","2016",13.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2017","2017",13.5,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2018","2018",13.5,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2019","2019",13.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2020","2020",13.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","IRL","Ireland","2021","2021",14,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2011","2011",21.9,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2012","2012",22,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2013","2013",22.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2014","2014",23.1,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2015","2015",21.9,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2016","2016",21.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2017","2017",21.3,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2018","2018",20.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2019","2019",20.2,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2020","2020",19.6,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2021","2021",19.7,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","ITA","Italy","2022","2022",19.8,"E","Estimated value"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2010","2010",17.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2011","2011",18.4,"B","Break"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2012","2012",17.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2013","2013",17.8,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2014","2014",18.6,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2015","2015",20,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2016","2016",20.5,"B","Break"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2017","2017",21.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2018","2018",23.6,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2019","2019",24.1,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2020","2020",25.2,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","KOR","Korea","2021","2021",27.7,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2010","2010",24.1,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2011","2011",19.8,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2012","2012",19.6,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2013","2013",19.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2014","2014",18.4,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2015","2015",15.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2016","2016",16.2,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2017","2017",15.4,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2018","2018",15,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2019","2019",14.5,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2020","2020",13.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2021","2021",12.5,"B; D; P","Break; Difference in methodology; Provisional value"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","LUX","Luxembourg","2022","2022",11.8,"D; P","Difference in methodology; Provisional value"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2010","2010",14.2,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2011","2011",13.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2012","2012",9.1,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2013","2013",8.8,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NLD","Netherlands","2014","2014",8.6,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2010","2010",1.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2011","2011",1.8,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2012","2012",1.2,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2013","2013",1.1,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2014","2014",1.1,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2015","2015",0.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2016","2016",0.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2017","2017",0.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2018","2018",0.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2019","2019",0.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2020","2020",0.6,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2021","2021",0.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NZL","New Zealand","2022","2022",0.7,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2010","2010",10.3,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2011","2011",9.9,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2012","2012",9.1,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2013","2013",8.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2014","2014",7.8,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2015","2015",6.2,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2016","2016",6.3,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2017","2017",6.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2018","2018",6.5,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2019","2019",6.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2020","2020",6.9,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2021","2021",7.4,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","NOR","Norway","2022","2022",7,,
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2010","2010",28.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2011","2011",18.9,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2012","2012",10.5,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2013","2013",10.3,"D","Difference in methodology"
"PATCPEPT","A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD)","PPPPERMT","/capita, US$ purchasing power parity","PRT","Portugal","2014","2014",10.4,"D","Difference in methodology"
