Country,Pharma_Sales_Variable,Pharma_Sales_Value,Life_Expectancy_Variable,Life_Expectancy_Value,Missingness_Indicator
Costa Rica,C-Cardiovascular system,4.0,Males at age 40,39.8,0
Costa Rica,C01A-Cardiac glycosides,0.1,Females at age 40,43.7,0
Costa Rica,C01A-Cardiac glycosides,0.1,Males at age 40,39.8,0
Costa Rica,"C01B-Antiarrhythmics, Class I and III",0.0,Females at age 40,43.7,0
Costa Rica,"C01B-Antiarrhythmics, Class I and III",0.0,Males at age 40,39.8,0
Costa Rica,C02-Antihypertensives,0.3,Females at age 40,43.7,0
Costa Rica,C02-Antihypertensives,0.3,Males at age 40,39.8,0
Costa Rica,C03-Diuretics,0.3,Females at age 40,43.7,0
Costa Rica,C03-Diuretics,0.3,Males at age 40,39.8,0
Costa Rica,C07-Beta blocking agents,0.4,Females at age 40,43.7,0
Costa Rica,C07-Beta blocking agents,0.4,Males at age 40,39.8,0
Costa Rica,C08-Calcium channel blockers,0.2,Females at age 40,43.7,0
Costa Rica,C08-Calcium channel blockers,0.2,Males at age 40,39.8,0
Costa Rica,C09-Agents acting on the Renin-Angiotensin system,1.0,Females at age 40,43.7,0
Costa Rica,C09-Agents acting on the Renin-Angiotensin system,1.0,Males at age 40,39.8,0
Costa Rica,C10-Lipid modifying agents,1.7,Females at age 40,43.7,0
Costa Rica,C10-Lipid modifying agents,1.7,Males at age 40,39.8,0
Costa Rica,G-Genito urinary system and sex hormones,22.3,Females at age 40,43.7,1
Costa Rica,G-Genito urinary system and sex hormones,34.7,Males at age 40,39.8,1
Costa Rica,G03-Sex hormones and modulators of the genital system,1.0,Females at age 40,43.7,0
Costa Rica,G03-Sex hormones and modulators of the genital system,1.0,Males at age 40,39.8,0
Costa Rica,"H-Systemic hormonal preparations, excluding sex hormones and insulins",1.6,Females at age 40,43.7,0
Costa Rica,"H-Systemic hormonal preparations, excluding sex hormones and insulins",1.6,Males at age 40,39.8,0
Costa Rica,J-Antiinfectives for systemic use,10.0,Females at age 40,43.7,0
Costa Rica,J-Antiinfectives for systemic use,10.0,Males at age 40,39.8,0
Costa Rica,J01-Antibacterials for systemic use,3.4,Females at age 40,43.7,0
Costa Rica,J01-Antibacterials for systemic use,3.4,Males at age 40,39.8,0
Costa Rica,M-Musculo-skeletal system,3.2,Females at age 40,43.7,1
Costa Rica,M-Musculo-skeletal system,8.9,Males at age 40,39.8,1
Costa Rica,M01A-Antiinflammatory and antirheumatic products non-steroids,1.0,Females at age 40,43.7,0
Costa Rica,M01A-Antiinflammatory and antirheumatic products non-steroids,1.0,Males at age 40,39.8,0
Costa Rica,N-Nervous system,62.6,Females at age 40,43.7,1
Costa Rica,N-Nervous system,14.6,Males at age 40,39.8,1
Costa Rica,N02-Analgesics,1.7,Females at age 40,43.7,0
Costa Rica,N02-Analgesics,1.7,Males at age 40,39.8,0
Costa Rica,N05B-Anxiolytics,0.2,Females at age 40,43.7,0
Costa Rica,N05B-Anxiolytics,0.2,Males at age 40,39.8,0
Costa Rica,N05C-Hypnotics and sedatives,0.1,Females at age 40,43.7,0
Costa Rica,N05C-Hypnotics and sedatives,0.1,Males at age 40,39.8,0
Costa Rica,N06A-Antidepressants,0.7,Females at age 40,43.7,0
Costa Rica,N06A-Antidepressants,0.7,Males at age 40,39.8,0
Costa Rica,R-Respiratory system,41.2,Females at age 40,43.7,1
Costa Rica,R-Respiratory system,24.0,Males at age 40,39.8,1
Costa Rica,R03-Drugs for obstructive airway diseases,2.5,Females at age 40,43.7,0
Costa Rica,R03-Drugs for obstructive airway diseases,2.5,Males at age 40,39.8,0
Costa Rica,Products not elsewhere classified,173.9,Females at age 40,43.7,1
Costa Rica,Products not elsewhere classified,43.4,Males at age 40,39.8,1
Germany,Total pharmaceutical sales,539.0,Females at age 40,44.3,0
Germany,Total pharmaceutical sales,539.0,Males at age 40,39.8,0
Germany,A-Alimentary tract and metabolism,66.4,Females at age 40,44.3,0
Germany,A-Alimentary tract and metabolism,66.4,Males at age 40,39.8,0
Germany,A02A-Antacids,0.3,Females at age 40,44.3,0
Germany,A02A-Antacids,0.3,Males at age 40,39.8,0
Germany,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),12.8,Females at age 40,44.3,0
Germany,A02B-Drugs for peptic ulcer and gastro-oesophageal reflux diseases (GORD),12.8,Males at age 40,39.8,0
Germany,A10-Drugs used in diabetes,35.8,Females at age 40,44.3,0
Germany,A10-Drugs used in diabetes,35.8,Males at age 40,39.8,0
Germany,B-Blood and blood forming organs,37.2,Females at age 40,44.3,0
Germany,B-Blood and blood forming organs,37.2,Males at age 40,39.8,0
Germany,C-Cardiovascular system,70.7,Females at age 40,44.3,0
Germany,C-Cardiovascular system,70.7,Males at age 40,39.8,0
Germany,C01A-Cardiac glycosides,0.5,Females at age 40,44.3,0
Germany,C01A-Cardiac glycosides,0.5,Males at age 40,39.8,0
Germany,"C01B-Antiarrhythmics, Class I and III",1.3,Females at age 40,44.3,0
Germany,"C01B-Antiarrhythmics, Class I and III",1.3,Males at age 40,39.8,0
Germany,C02-Antihypertensives,5.7,Females at age 40,44.3,0
Germany,C02-Antihypertensives,5.7,Males at age 40,39.8,0
Germany,C03-Diuretics,7.1,Females at age 40,44.3,0
Germany,C03-Diuretics,7.1,Males at age 40,39.8,0
Germany,C07-Beta blocking agents,10.8,Females at age 40,44.3,0
Germany,C07-Beta blocking agents,10.8,Males at age 40,39.8,0
Germany,C08-Calcium channel blockers,4.6,Females at age 40,44.3,0
Germany,C08-Calcium channel blockers,4.6,Males at age 40,39.8,0
Germany,C09-Agents acting on the Renin-Angiotensin system,27.9,Females at age 40,44.3,0
Germany,C09-Agents acting on the Renin-Angiotensin system,27.9,Males at age 40,39.8,0
Germany,C10-Lipid modifying agents,9.4,Females at age 40,44.3,0
Germany,C10-Lipid modifying agents,9.4,Males at age 40,39.8,0
Germany,G-Genito urinary system and sex hormones,13.1,Females at age 40,44.3,0
Germany,G-Genito urinary system and sex hormones,13.1,Males at age 40,39.8,0
Germany,G03-Sex hormones and modulators of the genital system,6.3,Females at age 40,44.3,0
Germany,G03-Sex hormones and modulators of the genital system,6.3,Males at age 40,39.8,0
Germany,"H-Systemic hormonal preparations, excluding sex hormones and insulins",17.4,Females at age 40,44.3,0
Germany,"H-Systemic hormonal preparations, excluding sex hormones and insulins",17.4,Males at age 40,39.8,0
Germany,J-Antiinfectives for systemic use,47.6,Females at age 40,44.3,0
Germany,J-Antiinfectives for systemic use,47.6,Males at age 40,39.8,0
Germany,J01-Antibacterials for systemic use,12.6,Females at age 40,44.3,0
Germany,J01-Antibacterials for systemic use,12.6,Males at age 40,39.8,0
Germany,M-Musculo-skeletal system,22.3,Females at age 40,44.3,0
Germany,M-Musculo-skeletal system,22.3,Males at age 40,39.8,0
Germany,M01A-Antiinflammatory and antirheumatic products non-steroids,10.0,Females at age 40,44.3,0
Germany,M01A-Antiinflammatory and antirheumatic products non-steroids,10.0,Males at age 40,39.8,0
Germany,N-Nervous system,91.1,Females at age 40,44.3,0
Germany,N-Nervous system,91.1,Males at age 40,39.8,0
Germany,N02-Analgesics,26.9,Females at age 40,44.3,0
Germany,N02-Analgesics,26.9,Males at age 40,39.8,0
Germany,N05B-Anxiolytics,1.2,Females at age 40,44.3,0
Germany,N05B-Anxiolytics,1.2,Males at age 40,39.8,0
Germany,N05C-Hypnotics and sedatives,1.6,Females at age 40,44.3,0
Germany,N05C-Hypnotics and sedatives,1.6,Males at age 40,39.8,0
Germany,N06A-Antidepressants,13.4,Females at age 40,44.3,0
Germany,N06A-Antidepressants,13.4,Males at age 40,39.8,0
Germany,R-Respiratory system,32.9,Females at age 40,44.3,0
Germany,R-Respiratory system,32.9,Males at age 40,39.8,0
Germany,R03-Drugs for obstructive airway diseases,27.4,Females at age 40,44.3,0
Germany,R03-Drugs for obstructive airway diseases,27.4,Males at age 40,39.8,0
Germany,Products not elsewhere classified,140.4,Females at age 40,44.3,0
Germany,Products not elsewhere classified,140.4,Males at age 40,39.8,0
